player_id,pos,age,g,mp,fg,fga,x3p,x2p,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,pred_pos,score
4943,SF,28.0,42,653.0,61,159,40.0,21,17,21,35.0,55.0,90.0,43,35.0,13.0,19.0,87,179,SG,4
4888,PG,24.0,18,239.0,24,50,0.0,24,2,3,5.0,24.0,29.0,31,6.0,2.0,10.0,16,50,SG,3
4966,PG,24.0,40,722.0,97,214,26.0,71,33,44,35.0,95.0,130.0,98,41.0,21.0,36.0,67,253,SG,3
4944,SG,20.0,7,26.0,7,12,0.0,7,3,4,4.0,3.0,7.0,1,2.0,2.0,1.0,7,17,SG,3
4893,SG,22.0,38,1245.0,270,593,89.0,181,122,151,17.0,91.0,108.0,137,32.0,5.0,56.0,81,751,SG,3
4487,C,30.0,6,93.0,18,37,1.0,17,4,10,4.0,13.0,17.0,6,1.0,4.0,2.0,6,41,SG,3
4475,SG,30.0,34,1015.0,183,428,93.0,90,36,47,14.0,100.0,114.0,103,29.0,11.0,40.0,59,495,SG,3
4404,PG,30.0,15,255.0,24,41,9.0,15,4,4,10.0,29.0,39.0,22,16.0,1.0,12.0,29,61,SG,3
4703,SG,22.0,51,1135.0,161,386,83.0,78,44,53,11.0,126.0,137.0,101,38.0,5.0,41.0,86,449,SG,3
4826,SG,22.0,29,907.0,206,463,82.0,124,69,87,6.0,109.0,115.0,104,35.0,12.0,45.0,42,563,SG,3
4839,SG,23.0,49,771.0,132,282,104.0,28,41,49,17.0,92.0,109.0,53,29.0,6.0,21.0,66,409,SG,3
4837,PG,23.0,59,1636.0,262,599,101.0,161,122,148,40.0,198.0,238.0,187,50.0,8.0,63.0,123,747,SG,3
4981,SG,25.0,23,256.0,32,83,28.0,4,5,7,7.0,28.0,35.0,16,7.0,6.0,6.0,21,97,SG,3
4582,PG,26.0,50,725.0,78,187,31.0,47,24,28,21.0,45.0,66.0,65,27.0,10.0,29.0,68,211,SG,3
4602,PG,24.0,54,1537.0,207,484,118.0,89,45,57,52.0,174.0,226.0,145,93.0,29.0,75.0,133,577,SG,3
4608,SG,26.0,48,1209.0,149,345,99.0,50,33,40,43.0,156.0,199.0,159,63.0,5.0,70.0,88,430,SG,3
4618,SG,24.0,50,1682.0,327,739,132.0,195,146,175,19.0,109.0,128.0,81,83.0,14.0,46.0,87,932,SG,3
4638,PG,27.0,58,1306.0,162,375,91.0,71,22,27,25.0,124.0,149.0,149,57.0,25.0,63.0,118,437,SG,3
4658,SF,26.0,118,4278.0,762,1628,218.0,544,338,378,126.0,398.0,524.0,420,138.0,96.0,170.0,240,2080,SG,3
4674,SG,27.0,32,232.0,20,59,15.0,5,9,11,8.0,29.0,37.0,28,3.0,1.0,9.0,24,64,SG,3
4690,SG,25.0,40,570.0,53,136,10.0,43,45,55,16.0,35.0,51.0,49,7.0,3.0,17.0,48,161,SG,3
4354,SG,30.0,41,1043.0,124,314,85.0,39,17,28,35.0,173.0,208.0,53,30.0,5.0,25.0,44,350,SF,3
4394,SG,26.0,54,1972.0,449,971,110.0,339,112,134,38.0,259.0,297.0,328,83.0,18.0,121.0,79,1120,PG,3
4260,SG,31.0,51,1215.0,159,344,104.0,55,15,24,19.0,115.0,134.0,83,26.0,13.0,32.0,124,437,SG,3
4271,PF,29.0,48,1253.0,151,300,29.0,122,81,104,37.0,189.0,226.0,195,57.0,40.0,66.0,102,412,SG,3
5039,SG,20.0,23,115.0,15,37,2.0,13,3,6,7.0,10.0,17.0,14,4.0,4.0,6.0,9,35,SG,3
4178,SG,29.0,56,1758.0,228,482,109.0,119,73,87,28.0,139.0,167.0,134,77.0,24.0,67.0,113,638,SG,3
5029,SG,23.0,53,1435.0,170,401,62.0,108,26,30,27.0,120.0,147.0,220,53.0,10.0,91.0,140,428,PG,3
4217,SG,30.0,26,739.0,105,260,37.0,68,43,57,13.0,77.0,90.0,101,43.0,6.0,48.0,63,290,PG,3
5068,SG,19.0,6,40.0,4,7,0.0,4,1,2,2.0,4.0,6.0,3,4.0,0.0,2.0,9,9,SG,3
4245,SG,28.0,30,735.0,91,187,55.0,36,23,26,13.0,51.0,64.0,36,27.0,5.0,21.0,62,260,SG,3
4124,PG,34.0,45,1211.0,97,241,55.0,42,39,50,24.0,116.0,140.0,118,40.0,25.0,42.0,124,288,SG,3
5045,PG,19.0,39,778.0,69,155,20.0,49,18,29,28.0,110.0,138.0,96,34.0,10.0,43.0,75,176,SG,3
5019,PG,22.0,21,120.0,11,29,5.0,6,1,2,2.0,12.0,14.0,12,3.0,1.0,4.0,11,28,SG,3
4325,C,29.0,56,392.0,52,100,22.0,30,24,28,8.0,72.0,80.0,54,10.0,6.0,18.0,44,150,SG,3
3791,PF,34.0,47,754.0,104,185,5.0,99,18,26,67.0,89.0,156.0,70,53.0,5.0,38.0,85,231,SG,3
5094,PG,23.0,4,27.0,2,9,2.0,0,3,3,0.0,0.0,0.0,3,0.0,0.0,1.0,1,9,SG,3
4718,SG,26.0,92,1212.0,122,342,108.0,14,82,90,20.0,106.0,126.0,46,46.0,8.0,36.0,112,434,SG,2
5054,SG,21.0,53,1539.0,259,510,46.0,213,82,108,48.0,171.0,219.0,153,66.0,29.0,83.0,135,646,SG,2
4824,SG,24.0,35,1093.0,263,565,106.0,157,120,133,23.0,148.0,171.0,146,35.0,13.0,77.0,86,752,SG,2
4799,PF,25.0,44,705.0,93,185,38.0,55,25,26,20.0,85.0,105.0,67,17.0,11.0,30.0,72,249,SG,2
4796,SG,23.0,45,1595.0,337,771,135.0,202,118,128,21.0,237.0,258.0,199,39.0,14.0,112.0,76,927,SG,2
5056,PG,23.0,4,65.0,6,13,2.0,4,1,2,1.0,4.0,5.0,4,4.0,2.0,4.0,5,15,SG,2
5060,PG,20.0,6,14.0,2,8,0.0,2,0,0,0.0,2.0,2.0,1,1.0,0.0,1.0,0,4,SG,2
5089,PG,22.0,6,32.0,4,12,1.0,3,5,9,2.0,2.0,4.0,2,2.0,1.0,2.0,3,14,SG,2
4792,SG,25.0,44,607.0,113,257,60.0,53,27,30,17.0,90.0,107.0,56,35.0,11.0,38.0,80,313,SG,2
